img_path,seq
data/NER_data/twitter2015_images/1081520.jpg,a sign that is on the side of a building
data/NER_data/twitter2015_images/1081589.jpg,a black and white photo of a person on a street
data/NER_data/twitter2015_images/1081792.jpg,a man wearing a suit and tie standing next to a wall
data/NER_data/twitter2015_images/1081804.jpg,a group of people sitting at a table
data/NER_data/twitter2015_images/1081835.jpg,a man is holding an umbrella in the rain
data/NER_data/twitter2015_images/1083038.jpg,a black and white photo of a building in the background
data/NER_data/twitter2015_images/1083165.jpg,a black and white photo of a building
data/NER_data/twitter2015_images/1083172.jpg,a black and white photo of a black and white background
data/NER_data/twitter2015_images/1083202.jpg,a black and white photo of a street sign
data/NER_data/twitter2015_images/1083334.jpg,a brick building with a window and a window
data/NER_data/twitter2015_images/1083627.jpg,a cat with a pink hat on its head
data/NER_data/twitter2015_images/1083999.jpg,a black and white photo of a building with a clock on it
data/NER_data/twitter2015_images/1084135.jpg,a picture of a cat on a window sill
data/NER_data/twitter2015_images/1084162.jpg,a close up of a street sign with a sky background
data/NER_data/twitter2015_images/1084185.jpg,a close up of a cat on a couch
data/NER_data/twitter2015_images/1084235.jpg,a large body of water with trees in the background
data/NER_data/twitter2015_images/1084260.jpg,a couple of people that are standing in the grass
data/NER_data/twitter2015_images/1084278.jpg,a black and white photo of a person in a dark background
data/NER_data/twitter2015_images/1084327.jpg,a white toilet sitting on top of a white wall
data/NER_data/twitter2015_images/1084328.jpg,a picture of a cat with a picture on it
data/NER_data/twitter2015_images/1084912.jpg,a man is playing with a ball on a sidewalk
data/NER_data/twitter2015_images/1085054.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/1085340.jpg,a group of people standing next to a tree
data/NER_data/twitter2015_images/1085627.jpg,a man wearing glasses and a tie
data/NER_data/twitter2015_images/10857.jpg,a man is standing on the side of the street
data/NER_data/twitter2015_images/1085835.jpg,a black and white photo of a street sign
data/NER_data/twitter2015_images/1086010.jpg,a poster of a magazine with a cat on it
data/NER_data/twitter2015_images/1086011.jpg,a poster of a book with a person on it
data/NER_data/twitter2015_images/1086050.jpg,a picture of a book with a pair of scissors
data/NER_data/twitter2015_images/1086111.jpg,a close up of a pair of scissors
data/NER_data/twitter2015_images/108621.jpg,a picture of a person laying on a bed
data/NER_data/twitter2015_images/1086454.jpg,a car is driving down the road in the rain
data/NER_data/twitter2015_images/1086605.jpg,a poster of a magazine with a woman in the background
data/NER_data/twitter2015_images/1086668.jpg,a couple of men standing next to each other
data/NER_data/twitter2015_images/108676.jpg,a close up of a person wearing a hat
data/NER_data/twitter2015_images/108681.jpg,a poster of a man and a woman
data/NER_data/twitter2015_images/108704.jpg,a man sitting in front of a laptop computer
data/NER_data/twitter2015_images/1087206.jpg,a woman in a red dress shirt and tie
data/NER_data/twitter2015_images/1087217.jpg,a woman in a bikini holding a toothbrush in her mouth
data/NER_data/twitter2015_images/10876.jpg,a close up of a person holding a cell phone
data/NER_data/twitter2015_images/10880.jpg,a large building with a clock on the top of it
data/NER_data/twitter2015_images/108810.jpg,a car is parked on the side of the street
data/NER_data/twitter2015_images/108822.jpg,a man is sitting at a table with a laptop
data/NER_data/twitter2015_images/108825.jpg,a couple of people that are sitting in a room
data/NER_data/twitter2015_images/1088617.jpg,a man in a yellow shirt is playing with a ball
data/NER_data/twitter2015_images/108876.jpg,a man standing in front of a wall holding a umbrella
data/NER_data/twitter2015_images/108898.jpg,a man is sitting on a couch with a cat in the background
data/NER_data/twitter2015_images/108910.jpg,a man riding a skateboard in the air
data/NER_data/twitter2015_images/108911.jpg,a man on a field with a soccer ball
data/NER_data/twitter2015_images/1089479.jpg,a bed with a canopy over it
data/NER_data/twitter2015_images/108966.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/1089707.jpg,a group of people standing around a sandy beach
data/NER_data/twitter2015_images/109055.jpg,a close up of a person holding a cell phone
data/NER_data/twitter2015_images/1091085.jpg,a couple of people standing next to each other
data/NER_data/twitter2015_images/1091283.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/109144.jpg,a large group of people standing around a bar
data/NER_data/twitter2015_images/109152.jpg,a man and woman holding a cell phone
data/NER_data/twitter2015_images/1091535.jpg,a man wearing a suit and tie
data/NER_data/twitter2015_images/109160.jpg,a person standing in a bathroom with a toilet
data/NER_data/twitter2015_images/1091743.jpg,a poster with a picture of a <unk>
data/NER_data/twitter2015_images/109184.jpg,a black and white photo of a black background
data/NER_data/twitter2015_images/109188.jpg,a woman is holding a sandwich in her hand
data/NER_data/twitter2015_images/109195.jpg,a person standing in front of a car
data/NER_data/twitter2015_images/1092148.jpg,a cat that is sitting on a couch
data/NER_data/twitter2015_images/109216.jpg,a close up of a street sign with a sky background
data/NER_data/twitter2015_images/1092215.jpg,a close up of a person eating a piece of cake
data/NER_data/twitter2015_images/109233.jpg,a close up of a sign that says <unk>
data/NER_data/twitter2015_images/109236.jpg,a person is standing in a dark room
data/NER_data/twitter2015_images/109247.jpg,a man is sitting on a couch using a laptop
data/NER_data/twitter2015_images/109248.jpg,a man with a hat and a tie
data/NER_data/twitter2015_images/109262.jpg,a man is holding a baseball bat in his hand
data/NER_data/twitter2015_images/1092766.jpg,a close up of a street sign on a pole
data/NER_data/twitter2015_images/1092808.jpg,a close up of a plant in a garden
data/NER_data/twitter2015_images/109287.jpg,a very tall building with a clock on it
data/NER_data/twitter2015_images/1092876.jpg,a gray bird flying in the air
data/NER_data/twitter2015_images/109288.jpg,a view of a city skyline with a city in the background
data/NER_data/twitter2015_images/1092979.jpg,a black and gold clock on a wooden surface
data/NER_data/twitter2015_images/109309.jpg,a black and white photo of a street sign
data/NER_data/twitter2015_images/1093274.jpg,a black and white bird is flying in the air
data/NER_data/twitter2015_images/1093289.jpg,a person surfing on a wave in the ocean
data/NER_data/twitter2015_images/109329.jpg,a couple of men standing next to each other
data/NER_data/twitter2015_images/1093333.jpg,a woman is standing in a dry grass field
data/NER_data/twitter2015_images/109338.jpg,a close up of a black sign with a black background
data/NER_data/twitter2015_images/109361.jpg,a close up of a person holding a pair of scissors
data/NER_data/twitter2015_images/1093625.jpg,a mountain range with a tree in the background
data/NER_data/twitter2015_images/1093719.jpg,a brown bird is standing on a tree branch
data/NER_data/twitter2015_images/109385.jpg,a close up of a person sitting on a bus
data/NER_data/twitter2015_images/109422.jpg,a woman is holding a banana in her hand
data/NER_data/twitter2015_images/109425.jpg,a man in a suit and tie is holding a sign
data/NER_data/twitter2015_images/1094426.jpg,a black and white teddy bear sitting on a table
data/NER_data/twitter2015_images/1094520.jpg,a man riding skis down a snow covered slope
data/NER_data/twitter2015_images/109484.jpg,a close up of a sign that reads <unk> <unk>
data/NER_data/twitter2015_images/109520.jpg,a close up of a pair of scissors
data/NER_data/twitter2015_images/109534.jpg,a man is standing on a train platform
data/NER_data/twitter2015_images/109535.jpg,a sign that says <unk> <unk> <unk>
data/NER_data/twitter2015_images/109554.jpg,a street sign on a sidewalk in front of a building
data/NER_data/twitter2015_images/1095597.jpg,a close up of a person holding a stuffed animal
data/NER_data/twitter2015_images/109574.jpg,a person is standing in front of a laptop
data/NER_data/twitter2015_images/1096060.jpg,a man is sitting on a bed in a dark room
data/NER_data/twitter2015_images/1096061.jpg,a close up of a car parked in a parking lot
data/NER_data/twitter2015_images/109607.jpg,a woman is holding a stuffed animal in her hand
data/NER_data/twitter2015_images/109611.jpg,a man is sitting at a desk using a cell phone
data/NER_data/twitter2015_images/109612.jpg,a couple of men standing next to each other
data/NER_data/twitter2015_images/10964.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/1096585.jpg,a man and woman sitting on a bench
data/NER_data/twitter2015_images/1097051.jpg,a person wearing a hat is standing in the grass
data/NER_data/twitter2015_images/1097418.jpg,a sign that says <unk> <unk> <unk>
data/NER_data/twitter2015_images/1097438.jpg,a close up of a sign that reads <unk>
data/NER_data/twitter2015_images/109752.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/109759.jpg,a man in a black shirt and a black tie
data/NER_data/twitter2015_images/1097614.jpg,a man with a beard and a mustache
data/NER_data/twitter2015_images/109765.jpg,a blurry photo of a fire hydrant on a street
data/NER_data/twitter2015_images/1097661.jpg,a page of a book in a book
data/NER_data/twitter2015_images/1097672.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/1097769.jpg,a close up of a person wearing a tie
data/NER_data/twitter2015_images/1097918.jpg,a large crowd of people standing in front of a building
data/NER_data/twitter2015_images/109795.jpg,a close up of a street sign with a building in the background
data/NER_data/twitter2015_images/109816.jpg,a red brick building with a red stop sign
data/NER_data/twitter2015_images/109824.jpg,a close up of a pair of scissors
data/NER_data/twitter2015_images/1098270.jpg,a close up of a sign that reads <unk> <unk>
data/NER_data/twitter2015_images/109837.jpg,a close up of a street sign with a sky background
data/NER_data/twitter2015_images/1098520.jpg,a man is sitting on a boat on the beach
data/NER_data/twitter2015_images/1098612.jpg,a wooden bench sitting on top of a wooden deck
data/NER_data/twitter2015_images/109866.jpg,a picture of a man in a suit and tie
data/NER_data/twitter2015_images/109895.jpg,a group of people standing in front of a building
data/NER_data/twitter2015_images/1099286.jpg,a close up of a cat with a blurry background
data/NER_data/twitter2015_images/109931.jpg,a man holding a tennis racquet on a tennis court
data/NER_data/twitter2015_images/109932.jpg,a couple of people standing next to each other
data/NER_data/twitter2015_images/109933.jpg,a person standing in front of a sign
data/NER_data/twitter2015_images/109976.jpg,a close up of a sign on a building
data/NER_data/twitter2015_images/109978.jpg,a motorcycle is parked on the side of a road
data/NER_data/twitter2015_images/1099875.jpg,a white cat is sleeping on a blue blanket
data/NER_data/twitter2015_images/110026.jpg,a close up of a street sign that says <unk>
data/NER_data/twitter2015_images/110033.jpg,a picture of a street sign on the side of a road
data/NER_data/twitter2015_images/110053.jpg,a close up of a sign that reads <unk> <unk>
data/NER_data/twitter2015_images/1100566.jpg,a close up of a sign on a pole
data/NER_data/twitter2015_images/1100609.jpg,a couple of people standing next to each other
data/NER_data/twitter2015_images/110069.jpg,a close up of a parking meter on a street
data/NER_data/twitter2015_images/1100766.jpg,a black and white picture of a black and white striped wall
